plot,farm,region,island,commune,surface_ha,code_cult_2016,code_cult_2017,groupe_brut,groupe_resolu,culture_representante,cultive
P22388,E4101,6,1,97134,0.89,11,11,MA,MA,MA_ROTA,True
P22389,E4101,6,1,97134,0.76,11,11,MA,MA,MA_ROTA,True
P22390,E4101,6,1,97134,0.53,18,11,MA,MA,MA_ROTA,True
P22391,E4102,1,2,97116,1.87,16,16,PN,PN,PN_PIQ,True
P22392,E4103,2,2,97125,1.35,17,17,PN,PN,PN_PIQ,True
P22393,E4104,3,2,97119,0.73,6,6,CS,CS,CS_NGT_NISM,True
P22394,E4104,1,2,97116,0.77,6,10,JA,JA,JA,True
P22395,E4104,3,2,97119,2.54,6,6,CS,CS,CS_NGT_NISM,True
P22396,E4104,3,2,97119,1.04,6,6,CS,CS,CS_NGT_NISM,True
P22397,E4104,3,2,97119,0.68,6,6,CS,CS,CS_NGT_NISM,True
P22398,E4104,3,2,97119,0.24,6,16,PN,PN,PN_PIQ,True
P22399,E4104,1,2,97116,0.75,6,16,PN,PN,PN_PIQ,True
P22400,E4105,2,2,97125,1.11,19,19,VE,VE,VE_BTGT,True
P22401,E4105,2,2,97125,0.53,19,19,VE,VE,VE_BTGT,True
P22402,E4105,2,2,97125,0.58,19,19,VE,VE,VE_BTGT,True
P22403,E4105,2,2,97125,0.18,19,19,VE,VE,VE_BTGT,True
P22404,E4105,2,2,97125,0.06,12,19,VE,VE,VE_BTGT,True
P22405,E4105,2,2,97125,0.08,19,19,VE,VE,VE_BTGT,True
P22406,E4106,5,1,97114,0.3,3,3,BC,BC,BC_BT,True
P22407,E4106,5,1,97114,0.3,10,2,AN,AN,AN_NU,True
P22408,E4106,5,1,97114,0.37,0,3,BC,BC,BC_BT,True
P22409,E4106,5,1,97114,0.65,3,3,BC,BC,BC_BT,True
P22410,E4106,5,1,97114,0.66,0,3,BC,BC,BC_BT,True
P22411,E4106,5,1,97114,0.35,2,3,BC,BC,BC_BT,True
P22412,E4106,5,1,97114,1.92,0,10,JA,NC,,False
P22413,E4106,5,1,97114,0.26,3,3,BC,BC,BC_BT,True
P22414,E4106,5,1,97114,0.06,3,3,BC,BC,BC_BT,True
P22415,E4106,5,1,97114,0.08,3,3,BC,BC,BC_BT,True
P22416,E4106,5,1,97114,0.26,3,10,JA,JA,JA,True
P22417,E4107,4,1,97129,3.48,6,6,CS,CS,CS_NGT_NISM,True
P22418,E4107,4,1,97129,0.63,11,11,MA,MA,MA_ROTA,True
P22419,E4107,4,1,97129,0.8,2,6,CS,CS,CS_NGT_NISM,True
P22420,E4107,4,1,97129,0.67,17,6,CS,CS,CS_NGT_NISM,True
P22421,E4107,4,1,97129,2.77,6,6,CS,CS,CS_NGT_NISM,True
P22422,E4107,4,1,97129,1.03,20,11,MA,MA,MA_ROTA,True
P22423,E4107,4,1,97129,0.41,14,7,PN,PN,PN_PIQ,True
P22424,E4108,3,2,97122,0.98,10,10,JA,NC,,False
P22425,E4108,3,2,97122,1.12,6,6,CS,CS,CS_NGT_NISM,True
P22426,E4108,3,2,97122,0.65,17,17,PN,PN,PN_PIQ,True
P22427,E4108,3,2,97122,0.2,17,17,PN,PN,PN_PIQ,True
P22428,E4108,3,2,97122,0.37,14,14,NC,NC,,False
P22429,E4108,3,2,97122,1.49,16,16,PN,PN,PN_PIQ,True
P22430,E4108,3,2,97122,0.09,20,20,VE,VE,VE_BTGT,True
P22431,E4108,3,2,97122,0.96,10,10,JA,NC,,False
P22432,E4109,2,2,97125,4.05,17,6,CS,CS,CS_NGT_NISM,True
P22433,E4110,2,2,97125,0.26,11,11,MA,MA,MA_ROTA,True
P22434,E4110,2,2,97125,0.32,11,11,MA,MA,MA_ROTA,True
P22435,E4111,2,2,97125,3.42,17,17,PN,PN,PN_PIQ,True
P22436,E4111,2,2,97125,1.07,17,17,PN,PN,PN_PIQ,True
P22437,E4111,2,2,97125,2.19,17,17,PN,PN,PN_PIQ,True
P22438,E4111,2,2,97125,0.99,17,17,PN,PN,PN_PIQ,True
P22439,E4111,2,2,97128,0.7,17,17,PN,PN,PN_PIQ,True
P22440,E4111,2,2,97128,1.44,6,6,CS,CS,CS_NGT_NISM,True
P22441,E4111,2,2,97128,2.0,6,6,CS,CS,CS_NGT_NISM,True
P22442,E4111,2,2,97125,0.38,17,17,PN,PN,PN_PIQ,True
P22443,E4111,2,2,97125,0.71,6,6,CS,CS,CS_NGT_NISM,True
P22444,E4112,1,2,97116,3.88,17,17,PN,PN,PN_PIQ,True
P22445,E4112,1,2,97116,0.41,6,6,CS,CS,CS_NGT_NISM,True
P22446,E4112,1,2,97116,0.14,6,6,CS,CS,CS_NGT_NISM,True
P22447,E4112,1,2,97116,0.13,6,6,CS,CS,CS_NGT_NISM,True
P22448,E4113,1,2,97116,0.78,0,3,BC,BC,BC_BT,True
P22449,E4113,1,2,97116,1.66,0,10,JA,NC,,False
P22450,E4113,1,2,97116,0.76,0,17,PN,PN,PN_PIQ,True
P22451,E4113,1,2,97116,0.43,0,17,PN,PN,PN_PIQ,True
P22452,E4114,5,1,97132,1.88,4,4,BA,BA,BA_INT,True
P22453,E4114,5,1,97132,2.36,4,4,BA,BA,BA_INT,True
P22454,E4114,5,1,97132,0.54,4,4,BA,BA,BA_INT,True
P22455,E4114,5,1,97132,3.87,4,4,BA,BA,BA_INT,True
P22456,E4114,5,1,97132,0.37,4,10,JA,JA,JA,True
P22457,E4114,5,1,97132,0.63,14,14,NC,NC,,False
P22458,E4114,5,1,97132,0.88,4,4,BA,BA,BA_INT,True
P22459,E4114,5,1,97132,1.38,4,4,BA,BA,BA_INT,True
P22460,E4114,5,1,97132,1.47,4,4,BA,BA,BA_INT,True
P22461,E4114,5,1,97132,0.83,10,10,JA,NC,,False
P22462,E4114,5,1,97132,0.14,4,4,BA,BA,BA_INT,True
P22463,E4114,5,1,97132,0.99,4,4,BA,BA,BA_INT,True
P22464,E4114,5,1,97132,0.72,4,4,BA,BA,BA_INT,True
P22465,E4114,5,1,97132,0.34,4,4,BA,BA,BA_INT,True
P22466,E4114,5,1,97132,1.0,4,4,BA,BA,BA_INT,True
P22467,E4114,5,1,97132,1.2,4,4,BA,BA,BA_INT,True
P22468,E4114,5,1,97132,0.88,14,14,NC,NC,,False
P22469,E4114,5,1,97132,1.3,14,14,NC,NC,,False
P22470,E4114,5,1,97132,1.65,4,4,BA,BA,BA_INT,True
P22471,E4114,5,1,97132,0.72,4,4,BA,BA,BA_INT,True
P22472,E4114,5,1,97132,5.08,11,10,JA,JA,JA,True
P22473,E4115,4,1,97129,5.85,17,17,PN,PN,PN_PIQ,True
P22474,E4115,4,1,97129,0.24,17,17,PN,PN,PN_PIQ,True
P22475,E4116,2,2,97125,2.36,16,16,PN,PN,PN_PIQ,True
P22476,E4116,2,2,97117,2.21,16,16,PN,PN,PN_PIQ,True
P22477,E4117,2,2,97117,0.75,16,16,PN,PN,PN_PIQ,True
P22478,E4117,2,2,97125,2.56,16,16,PN,PN,PN_PIQ,True
P22479,E4118,1,2,97116,6.01,17,17,PN,PN,PN_PIQ,True
P22480,E4119,5,1,97114,0.28,4,4,BA,BA,BA_INT,True
P22481,E4119,5,1,97114,0.42,4,4,BA,BA,BA_INT,True
P22482,E4119,5,1,97114,0.12,10,10,JA,NC,,False
P22483,E4119,5,1,97114,0.43,4,4,BA,BA,BA_INT,True
P22484,E4119,5,1,97114,0.42,4,4,BA,BA,BA_INT,True
P22485,E4119,5,1,97114,0.13,4,4,BA,BA,BA_INT,True
P22486,E4119,5,1,97114,0.68,10,10,JA,NC,,False
P22487,E4119,5,1,97114,0.83,10,10,JA,NC,,False
P22488,E4119,5,1,97114,0.6,4,4,BA,BA,BA_INT,True
P22489,E4119,5,1,97114,0.64,4,10,JA,JA,JA,True
P22490,E4119,5,1,97114,0.72,4,4,BA,BA,BA_INT,True
P22491,E4119,5,1,97114,0.52,4,4,BA,BA,BA_INT,True
P22492,E4119,5,1,97114,0.41,10,4,BA,BA,BA_INT,True
P22493,E4119,5,1,97114,0.19,10,10,JA,NC,,False
P22494,E4120,5,1,97107,2.17,10,14,NC,NC,,False
P22495,E4120,5,1,97107,0.4,4,4,BA,BA,BA_INT,True
P22496,E4120,5,1,97107,0.5,10,4,BA,BA,BA_INT,True
P22497,E4120,5,1,97107,0.71,10,10,JA,NC,,False
P22498,E4120,5,1,97107,0.64,10,4,BA,BA,BA_INT,True
P22499,E4120,5,1,97107,0.54,10,10,JA,NC,,False
P22500,E4120,5,1,97107,0.71,4,10,JA,JA,JA,True
P22501,E4120,5,1,97107,0.39,10,10,JA,NC,,False
P22502,E4120,5,1,97107,0.34,10,14,NC,NC,,False
P22503,E4120,5,1,97107,0.7,4,4,BA,BA,BA_INT,True
P22504,E4120,5,1,97107,0.44,4,4,BA,BA,BA_INT,True
P22505,E4120,5,1,97107,0.94,4,4,BA,BA,BA_INT,True
P22506,E4120,5,1,97107,0.71,4,10,JA,JA,JA,True
P22507,E4120,5,1,97107,0.24,4,10,JA,JA,JA,True
P22508,E4120,5,1,97107,0.39,4,4,BA,BA,BA_INT,True
P22509,E4120,5,1,97107,1.15,10,4,BA,BA,BA_INT,True
P22510,E4120,5,1,97107,0.48,10,10,JA,NC,,False
P22511,E4121,5,1,97107,0.42,0,4,BA,BA,BA_INT,True
P22512,E4121,5,1,97107,0.28,10,4,BA,BA,BA_INT,True
P22513,E4121,5,1,97107,1.1,4,4,BA,BA,BA_INT,True
P22514,E4121,5,1,97107,0.31,4,4,BA,BA,BA_INT,True
P22515,E4121,5,1,97107,0.31,4,4,BA,BA,BA_INT,True
P22516,E4121,5,1,97107,0.37,4,4,BA,BA,BA_INT,True
P22517,E4121,5,1,97107,0.28,4,4,BA,BA,BA_INT,True
P22518,E4122,4,1,97103,2.37,6,6,CS,CS,CS_NGT_NISM,True
P22519,E4123,3,2,97119,0.58,16,16,PN,PN,PN_PIQ,True
P22520,E4124,3,2,97102,0.18,16,16,PN,PN,PN_PIQ,True
P22521,E4125,3,2,97119,0.37,6,6,CS,CS,CS_NGT_NISM,True
P22522,E4125,3,2,97122,2.55,16,16,PN,PN,PN_PIQ,True
P22523,E4125,3,2,97122,0.77,6,6,CS,CS,CS_NGT_NISM,True
P22524,E4125,3,2,97119,1.06,6,6,CS,CS,CS_NGT_NISM,True
P22525,E4126,3,2,97122,1.64,20,20,VE,VE,VE_BTGT,True
P22526,E4126,3,2,97122,0.5,11,11,MA,MA,MA_ROTA,True
P22527,E4126,3,2,97122,0.76,11,11,MA,MA,MA_ROTA,True
P22528,E4127,3,2,97102,0.93,17,17,PN,PN,PN_PIQ,True
P22529,E4127,3,2,97102,0.19,11,11,MA,MA,MA_ROTA,True
P22530,E4128,6,1,97109,0.57,11,11,MA,MA,MA_ROTA,True
P22531,E4128,6,1,97109,1.97,11,11,MA,MA,MA_ROTA,True
P22532,E4128,6,1,97109,2.09,11,11,MA,MA,MA_ROTA,True
P22533,E4128,6,1,97109,2.22,1,1,AG,AG,AG,True
P22534,E4128,6,1,97109,1.51,1,11,MA,MA,MA_ROTA,True
P22535,E4128,6,1,97109,2.22,1,1,AG,AG,AG,True
P22536,E4128,6,1,97109,0.85,1,1,AG,AG,AG,True
P22537,E4128,6,1,97109,1.04,1,1,AG,AG,AG,True
P22538,E4128,6,1,97109,2.18,20,1,AG,AG,AG,True
P22539,E4128,6,1,97109,1.04,0,1,AG,AG,AG,True
P22540,E4128,6,1,97109,0.28,1,1,AG,AG,AG,True
P22541,E4128,6,1,97109,0.32,1,1,AG,AG,AG,True
P22542,E4129,5,1,97107,0.71,3,3,BC,BC,BC_BT,True
P22543,E4129,5,1,97107,0.22,3,3,BC,BC,BC_BT,True
P22544,E4129,5,1,97114,0.53,0,3,BC,BC,BC_BT,True
P22545,E4129,5,1,97114,0.51,0,3,BC,BC,BC_BT,True
P22546,E4130,3,2,97102,3.47,6,6,CS,CS,CS_NGT_NISM,True
P22547,E4130,3,2,97102,0.64,6,6,CS,CS,CS_NGT_NISM,True
P22548,E4130,3,2,97102,0.52,6,6,CS,CS,CS_NGT_NISM,True
P22549,E4130,3,2,97102,0.27,6,6,CS,CS,CS_NGT_NISM,True
P22550,E4130,3,2,97102,0.61,6,6,CS,CS,CS_NGT_NISM,True
P22551,E4131,7,3,97108,0.15,6,6,CS,CS,CS_NGT_NISM,True
P22552,E4131,7,3,97108,0.12,6,6,CS,CS,CS_NGT_NISM,True
P22553,E4131,7,3,97108,1.2,16,16,PN,PN,PN_PIQ,True
P22554,E4131,7,3,97108,0.1,6,6,CS,CS,CS_NGT_NISM,True
P22555,E4131,7,3,97108,0.82,6,6,CS,CS,CS_NGT_NISM,True
P22556,E4132,6,1,97124,0.18,10,10,JA,NC,,False
P22557,E4132,6,1,97124,0.04,12,12,MA,MA,MA_ROTA,True
P22558,E4132,6,1,97124,0.74,10,10,JA,NC,,False
P22559,E4132,6,1,97124,0.69,10,10,JA,NC,,False
P22560,E4132,6,1,97124,0.34,11,10,JA,JA,JA,True
P22561,E4132,6,1,97124,0.57,10,10,JA,NC,,False
P22562,E4132,6,1,97124,1.5,11,1,AG,AG,AG,True
P22563,E4132,6,1,97124,0.7,11,10,JA,JA,JA,True
P22564,E4132,6,1,97124,0.5,11,1,AG,AG,AG,True
P22565,E4132,6,1,97124,1.03,1,1,AG,AG,AG,True
P22566,E4132,6,1,97124,0.19,1,1,AG,AG,AG,True
P22567,E4132,6,1,97124,0.28,20,1,AG,AG,AG,True
P22568,E4132,6,1,97124,0.27,1,11,MA,MA,MA_ROTA,True
P22569,E4132,6,1,97124,1.39,20,1,AG,AG,AG,True
P22570,E4132,6,1,97124,0.3,11,10,JA,JA,JA,True
P22571,E4132,6,1,97124,0.51,11,3,BC,BC,BC_BT,True
P22572,E4132,6,1,97124,0.74,10,11,MA,MA,MA_ROTA,True
P22573,E4132,6,1,97124,0.38,10,11,MA,MA,MA_ROTA,True
P22574,E4132,6,1,97124,0.76,10,11,MA,MA,MA_ROTA,True
P22575,E4132,6,1,97124,0.3,10,10,JA,NC,,False
P22576,E4132,6,1,97124,0.79,10,10,JA,NC,,False
P22577,E4132,6,1,97124,0.24,10,10,JA,NC,,False
P22578,E4132,6,1,97124,0.28,11,10,JA,JA,JA,True
P22579,E4132,6,1,97124,0.9,10,10,JA,NC,,False
P22580,E4132,6,1,97124,0.55,10,10,JA,NC,,False
P22581,E4132,6,1,97124,1.59,10,10,JA,NC,,False
P22582,E4132,6,1,97124,0.9,11,11,MA,MA,MA_ROTA,True
P22583,E4132,6,1,97124,0.72,10,11,MA,MA,MA_ROTA,True
P22584,E4132,6,1,97124,0.98,11,11,MA,MA,MA_ROTA,True
P22585,E4132,6,1,97124,0.76,11,11,MA,MA,MA_ROTA,True
P22586,E4132,6,1,97124,0.7,11,10,JA,JA,JA,True
P22587,E4132,6,1,97124,0.35,10,10,JA,NC,,False
P22588,E4132,6,1,97124,0.47,1,10,JA,JA,JA,True
P22589,E4132,6,1,97124,0.26,11,10,JA,JA,JA,True
P22590,E4132,6,1,97124,0.49,1,1,AG,AG,AG,True
P22591,E4132,6,1,97124,0.82,1,11,MA,MA,MA_ROTA,True
P22592,E4132,6,1,97124,0.18,20,11,MA,MA,MA_ROTA,True
P22593,E4132,6,1,97124,0.66,1,1,AG,AG,AG,True
P22594,E4132,6,1,97124,0.59,20,1,AG,AG,AG,True
P22595,E4132,6,1,97124,0.46,10,3,BC,BC,BC_BT,True
P22596,E4132,6,1,97124,0.07,11,3,BC,BC,BC_BT,True
P22597,E4132,6,1,97124,0.51,11,10,JA,JA,JA,True
P22598,E4132,6,1,97124,0.33,11,10,JA,JA,JA,True
P22599,E4132,6,1,97124,0.62,11,10,JA,JA,JA,True
P22600,E4133,2,2,97117,0.34,17,17,PN,PN,PN_PIQ,True
P22601,E4133,2,2,97117,0.88,17,17,PN,PN,PN_PIQ,True
P22602,E4134,4,1,97118,2.2,6,6,CS,CS,CS_NGT_NISM,True
P22603,E4134,4,1,97118,2.67,6,6,CS,CS,CS_NGT_NISM,True
P22604,E4135,6,1,97104,3.01,11,11,MA,MA,MA_ROTA,True
P22605,E4135,6,1,97104,1.63,11,11,MA,MA,MA_ROTA,True
P22606,E4136,3,2,97122,5.26,4,10,JA,JA,JA,True
P22607,E4136,3,2,97122,2.88,10,10,JA,NC,,False
P22608,E4136,3,2,97122,2.19,4,10,JA,JA,JA,True
P22609,E4136,3,2,97122,0.26,4,10,JA,JA,JA,True
P22610,E4136,3,2,97122,1.44,4,4,BA,BA,BA_INT,True
P22611,E4137,3,2,97102,0.12,6,6,CS,CS,CS_NGT_NISM,True
P22612,E4137,3,2,97102,0.35,6,6,CS,CS,CS_NGT_NISM,True
P22613,E4137,3,2,97102,0.81,17,17,PN,PN,PN_PIQ,True
P22614,E4138,3,2,97102,2.68,6,10,JA,JA,JA,True
P22615,E4139,3,2,97102,1.06,6,6,CS,CS,CS_NGT_NISM,True
P22616,E4139,3,2,97102,1.38,6,6,CS,CS,CS_NGT_NISM,True
P22617,E4139,3,2,97102,0.74,6,6,CS,CS,CS_NGT_NISM,True
P22618,E4140,5,1,97114,0.74,10,10,JA,NC,,False
P22619,E4140,5,1,97114,0.14,3,11,MA,MA,MA_ROTA,True
P22620,E4140,5,1,97114,0.25,2,10,JA,JA,JA,True
P22621,E4140,5,1,97114,1.27,3,10,JA,JA,JA,True
P22622,E4140,5,1,97114,0.18,2,10,JA,JA,JA,True
P22623,E4140,5,1,97114,0.18,10,10,JA,NC,,False
P22624,E4140,5,1,97114,0.26,10,10,JA,NC,,False
P22625,E4140,5,1,97114,0.76,3,10,JA,JA,JA,True
P22626,E4141,7,3,97108,2.08,16,16,PN,PN,PN_PIQ,True
P22627,E4141,7,3,97108,1.4,16,16,PN,PN,PN_PIQ,True
P22628,E4141,7,3,97108,3.14,16,16,PN,PN,PN_PIQ,True
P22629,E4141,7,3,97108,1.02,16,16,PN,PN,PN_PIQ,True
P22630,E4142,3,2,97102,0.67,10,6,CS,CS,CS_NGT_NISM,True
P22631,E4142,3,2,97102,0.74,14,14,NC,NC,,False
P22632,E4142,3,2,97102,0.12,0,6,CS,CS,CS_NGT_NISM,True
P22633,E4142,3,2,97102,0.6,14,14,NC,NC,,False
P22634,E4142,3,2,97102,0.22,10,10,JA,NC,,False
P22635,E4142,3,2,97102,3.33,6,6,CS,CS,CS_NGT_NISM,True
P22636,E4142,3,2,97102,1.6,10,10,JA,NC,,False
P22637,E4142,3,2,97102,0.6,6,6,CS,CS,CS_NGT_NISM,True
P22638,E4142,3,2,97102,5.39,6,6,CS,CS,CS_NGT_NISM,True
P22639,E4142,3,2,97102,1.97,0,6,CS,CS,CS_NGT_NISM,True
P22640,E4142,3,2,97102,0.4,6,6,CS,CS,CS_NGT_NISM,True
P22641,E4143,7,3,97108,0.57,17,6,CS,CS,CS_NGT_NISM,True
P22642,E4143,7,3,97108,0.17,6,6,CS,CS,CS_NGT_NISM,True
P22643,E4143,7,3,97108,0.81,6,6,CS,CS,CS_NGT_NISM,True
P22644,E4144,2,2,97128,1.99,16,16,PN,PN,PN_PIQ,True
P22645,E4144,2,2,97128,2.06,16,16,PN,PN,PN_PIQ,True
P22646,E4145,4,1,97115,0.73,6,6,CS,CS,CS_NGT_NISM,True
P22647,E4145,4,1,97115,0.64,6,6,CS,CS,CS_NGT_NISM,True
P22648,E4146,4,1,97115,9.32,6,6,CS,CS,CS_NGT_NISM,True
P22649,E4146,4,1,97129,1.99,6,6,CS,CS,CS_NGT_NISM,True
P22650,E4147,2,2,97128,1.32,17,17,PN,PN,PN_PIQ,True
P22651,E4148,1,2,97113,0.7,0,17,PN,PN,PN_PIQ,True
P22652,E4149,2,2,97117,3.83,17,17,PN,PN,PN_PIQ,True
P22653,E4149,2,2,97117,0.69,11,11,MA,MA,MA_ROTA,True
P22654,E4150,7,3,97126,0.41,6,6,CS,CS,CS_NGT_NISM,True
P22655,E4151,7,3,97126,2.1,16,16,PN,PN,PN_PIQ,True
P22656,E4151,7,3,97126,0.7,6,6,CS,CS,CS_NGT_NISM,True
P22657,E4151,7,3,97126,1.75,16,16,PN,PN,PN_PIQ,True
P22658,E4152,7,3,97112,0.72,6,6,CS,CS,CS_NGT_NISM,True
P22659,E4152,7,3,97108,1.68,16,16,PN,PN,PN_PIQ,True
P22660,E4152,7,3,97112,0.9,6,6,CS,CS,CS_NGT_NISM,True
P22661,E4153,7,3,97112,0.64,6,6,CS,CS,CS_NGT_NISM,True
P22662,E4153,7,3,97112,0.67,16,16,PN,PN,PN_PIQ,True
P22663,E4153,7,3,97112,0.39,17,17,PN,PN,PN_PIQ,True
P22664,E4153,7,3,97112,0.62,6,6,CS,CS,CS_NGT_NISM,True
P22665,E4153,7,3,97112,0.66,6,6,CS,CS,CS_NGT_NISM,True
P22666,E4153,7,3,97112,0.4,6,6,CS,CS,CS_NGT_NISM,True
P22667,E4154,7,3,97108,0.43,6,6,CS,CS,CS_NGT_NISM,True
P22668,E4154,7,3,97108,0.7,6,6,CS,CS,CS_NGT_NISM,True
P22669,E4154,7,3,97108,0.96,6,6,CS,CS,CS_NGT_NISM,True
P22670,E4154,7,3,97108,0.28,6,6,CS,CS,CS_NGT_NISM,True
P22671,E4154,7,3,97108,0.13,6,6,CS,CS,CS_NGT_NISM,True
P22672,E4155,3,2,97122,1.61,6,6,CS,CS,CS_NGT_NISM,True
P22673,E4155,3,2,97122,1.98,16,16,PN,PN,PN_PIQ,True
P22674,E4155,3,2,97122,0.42,16,18,IG,IG,IG_PLA,True
P22675,E4155,3,2,97122,2.71,6,6,CS,CS,CS_NGT_NISM,True
P22676,E4155,3,2,97122,0.63,6,6,CS,CS,CS_NGT_NISM,True
P22677,E4155,3,2,97122,0.67,16,16,PN,PN,PN_PIQ,True
P22678,E4155,3,2,97122,10.49,16,16,PN,PN,PN_PIQ,True
P22679,E4155,3,2,97122,0.42,16,16,PN,PN,PN_PIQ,True
P22680,E4155,3,2,97122,0.69,14,14,NC,NC,,False
P22681,E4155,3,2,97122,1.46,14,14,NC,NC,,False
P22682,E4155,3,2,97122,0.6,16,16,PN,PN,PN_PIQ,True
P22683,E4155,3,2,97122,0.75,14,14,NC,NC,,False
P22684,E4155,3,2,97122,0.41,14,14,NC,NC,,False
P22685,E4155,3,2,97122,0.85,6,6,CS,CS,CS_NGT_NISM,True
P22686,E4155,3,2,97122,2.01,6,6,CS,CS,CS_NGT_NISM,True
P22687,E4155,3,2,97122,1.49,6,6,CS,CS,CS_NGT_NISM,True
P22688,E4155,3,2,97122,2.67,16,16,PN,PN,PN_PIQ,True
P22689,E4155,3,2,97122,0.56,11,11,MA,MA,MA_ROTA,True
P22690,E4156,2,2,97125,0.36,17,17,PN,PN,PN_PIQ,True
P22691,E4157,4,1,97129,1.11,6,6,CS,CS,CS_NGT_NISM,True
P22692,E4157,4,1,97129,0.17,17,17,PN,PN,PN_PIQ,True
P22693,E4157,4,1,97129,0.12,6,6,CS,CS,CS_NGT_NISM,True
P22694,E4157,4,1,97129,0.59,6,6,CS,CS,CS_NGT_NISM,True
P22695,E4157,4,1,97129,0.24,6,2,AN,AN,AN_NU,True
P22696,E4158,4,1,97118,1.72,6,6,CS,CS,CS_NGT_NISM,True
P22697,E4158,4,1,97118,0.08,2,10,JA,JA,JA,True
P22698,E4158,4,1,97118,1.46,6,6,CS,CS,CS_NGT_NISM,True
P22699,E4158,4,1,97118,0.08,2,6,CS,CS,CS_NGT_NISM,True
P22700,E4158,4,1,97118,1.92,6,6,CS,CS,CS_NGT_NISM,True
P22701,E4158,4,1,97118,0.06,10,6,CS,CS,CS_NGT_NISM,True
P22702,E4158,4,1,97118,0.15,10,6,CS,CS,CS_NGT_NISM,True
P22703,E4158,4,1,97118,0.09,11,10,JA,JA,JA,True
P22704,E4158,4,1,97118,0.54,19,19,VE,VE,VE_BTGT,True
P22705,E4158,4,1,97118,1.98,14,14,NC,NC,,False
P22706,E4158,4,1,97118,1.42,6,6,CS,CS,CS_NGT_NISM,True
P22707,E4158,4,1,97118,1.14,6,6,CS,CS,CS_NGT_NISM,True
P22708,E4159,1,2,97101,0.45,16,16,PN,PN,PN_PIQ,True
P22709,E4160,7,3,97112,0.57,16,16,PN,PN,PN_PIQ,True
P22710,E4160,7,3,97112,1.31,16,16,PN,PN,PN_PIQ,True
P22711,E4161,4,1,97115,1.81,6,6,CS,CS,CS_NGT_NISM,True
P22712,E4161,4,1,97115,0.49,6,6,CS,CS,CS_NGT_NISM,True
P22713,E4161,4,1,97115,0.91,6,6,CS,CS,CS_NGT_NISM,True
P22714,E4161,4,1,97115,0.66,6,6,CS,CS,CS_NGT_NISM,True
P22715,E4162,1,2,97116,0.28,6,6,CS,CS,CS_NGT_NISM,True
P22716,E4162,1,2,97116,0.67,6,6,CS,CS,CS_NGT_NISM,True
P22717,E4162,1,2,97116,0.53,6,6,CS,CS,CS_NGT_NISM,True
P22718,E4162,1,2,97116,0.44,20,6,CS,CS,CS_NGT_NISM,True
P22719,E4162,1,2,97116,1.22,6,11,MA,MA,MA_ROTA,True
P22720,E4162,1,2,97116,0.06,6,6,CS,CS,CS_NGT_NISM,True
P22721,E4162,1,2,97116,0.02,6,6,CS,CS,CS_NGT_NISM,True
P22722,E4163,1,2,97116,1.3,16,16,PN,PN,PN_PIQ,True
P22723,E4163,1,2,97116,0.48,14,14,NC,NC,,False
P22724,E4163,1,2,97116,0.34,16,16,PN,PN,PN_PIQ,True
P22725,E4163,1,2,97116,0.57,16,16,PN,PN,PN_PIQ,True
P22726,E4163,1,2,97116,1.16,16,16,PN,PN,PN_PIQ,True
P22727,E4163,1,2,97116,0.96,14,14,NC,NC,,False
P22728,E4163,1,2,97116,1.66,17,17,PN,PN,PN_PIQ,True
P22729,E4163,1,2,97116,1.1,17,17,PN,PN,PN_PIQ,True
P22730,E4163,1,2,97116,0.72,16,16,PN,PN,PN_PIQ,True
P22731,E4163,1,2,97116,0.9,14,14,NC,NC,,False
P22732,E4163,1,2,97116,0.9,14,14,NC,NC,,False
P22733,E4163,1,2,97116,0.14,16,16,PN,PN,PN_PIQ,True
P22734,E4163,1,2,97116,0.27,16,16,PN,PN,PN_PIQ,True
P22735,E4164,7,3,97126,1.98,17,17,PN,PN,PN_PIQ,True
P22736,E4165,2,2,97128,4.76,16,16,PN,PN,PN_PIQ,True
P22737,E4166,3,2,97119,1.01,16,16,PN,PN,PN_PIQ,True
P22738,E4166,3,2,97119,2.42,6,6,CS,CS,CS_NGT_NISM,True
P22739,E4166,3,2,97119,1.79,6,6,CS,CS,CS_NGT_NISM,True
P22740,E4166,3,2,97119,2.8,6,6,CS,CS,CS_NGT_NISM,True
P22741,E4166,3,2,97119,1.31,16,16,PN,PN,PN_PIQ,True
P22742,E4167,7,3,97112,0.39,6,6,CS,CS,CS_NGT_NISM,True
P22743,E4167,7,3,97112,0.45,6,6,CS,CS,CS_NGT_NISM,True
P22744,E4168,5,1,97114,0.54,10,10,JA,NC,,False
P22745,E4168,5,1,97107,0.43,9,9,MA,MA,MA_ROTA,True
P22746,E4168,5,1,97107,0.66,0,1,AG,AG,AG,True
P22747,E4169,2,2,97117,4.41,6,6,CS,CS,CS_NGT_NISM,True
P22748,E4169,2,2,97117,2.5,16,16,PN,PN,PN_PIQ,True
P22749,E4170,4,1,97115,1.45,18,10,JA,JA,JA,True
P22750,E4170,4,1,97115,0.21,11,11,MA,MA,MA_ROTA,True
P22751,E4170,4,1,97115,1.31,6,6,CS,CS,CS_NGT_NISM,True
P22752,E4170,4,1,97115,0.3,2,16,PN,PN,PN_PIQ,True
P22753,E4170,4,1,97115,2.2,16,16,PN,PN,PN_PIQ,True
P22754,E4170,4,1,97115,0.17,2,20,VE,VE,VE_BTGT,True
